Student_ID,WAEC_Subjects,WAEC_Grades,JAMB_Subjects,JAMB_Score,JAMB_Cutoff,Post_UTME_Score,Aggregate_Score,Course_Cutoff,Admitted_Course
93a6a221,"Commerce, Geography, Physics, Biology, Civic Education","A1, D7, B2, D7, C6","Literature in English, Commerce, Biology, Physics",178,150,69,56.75,50,ND Printing Technology
438de7d8,"Financial Accounting, Agricultural Science, Government, Physics, English Language","D7, F9, F9, D7, A1","English Language, Geography, Physics, Biology",338,150,38,61.25,63.25,None
038cc6e8,"Biology, Geography, Financial Accounting, Commerce, Chemistry","B2, C6, B3, F9, F9","Mathematics, Government, Economics, Biology",185,150,56,51.12,60.38,None
df99dfbf,"Biology, Civic Education, Government, Chemistry, Mathematics","C5, B2, B3, E8, E8","Chemistry, Literature in English, Economics, Biology",266,160,79,72.75,50,B.Sc Industrial Technical Education
b057a88e,"Literature in English, Physics, Economics, Geography, Government","D7, D7, A1, B3, B2","Literature in English, Biology, Geography, Government",299,150,35,54.88,50.88,ND Agricultural & Bio-Environmental Engineering
09561a27,"Economics, Commerce, Government, Civic Education, Physics","C5, E8, D7, A1, B2","Commerce, Mathematics, Government, Geography",230,150,77,67.25,56.5,ND Office Technology & Mgt
b932fdcf,"Government, Literature in English, Financial Accounting, Geography, Civic Education","C5, E8, D7, C6, B2","Chemistry, Literature in English, Economics, Commerce",198,150,33,41.25,50,None
14befc0a,"Agricultural Science, Financial Accounting, Biology, English Language, Civic Education","B2, B2, F9, C5, E8","English Language, Chemistry, Economics, Government",234,150,66,62.25,50,ND Welding & Fabrication
71f4e084,"Chemistry, English Language, Biology, Economics, Financial Accounting","C5, C5, B2, B2, F9","Mathematics, Chemistry, Biology, Government",192,150,47,47.5,54.88,None
212d2c9e,"Commerce, Chemistry, Financial Accounting, Literature in English, Government","F9, C5, F9, C4, E8","Literature in English, Geography, Chemistry, Economics",291,150,64,68.38,55.88,ND Food Technology
26857207,"Geography, Commerce, Economics, Government, Biology","A1, B2, A1, C6, F9","Literature in English, Biology, Government, Mathematics",267,150,77,71.88,55.88,ND Food Technology
fd1e943a,"Literature in English, Government, English Language, Chemistry, Agricultural Science","E8, C4, C6, B3, A1","Commerce, Geography, English Language, Literature in English",334,150,83,83.25,50,ND Surveying & Geo-Informatics
6edec807,"Government, Agricultural Science, Mathematics, Physics, Commerce","B2, F9, D7, B3, E8","English Language, Geography, Chemistry, Biology",235,150,63,60.88,58.38,ND Marketing
3051abbe,"English Language, Physics, Biology, Geography, Commerce","E8, D7, E8, A1, D7","Economics, Physics, Literature in English, Chemistry",343,150,45,65.38,51.5,ND Industrial Maintenance Engineering
dd016aa7,"Economics, Financial Accounting, Civic Education, Physics, English Language","D7, B2, D7, D7, B3","Chemistry, English Language, Mathematics, Physics",252,160,21,42,50,None
360852a3,"Civic Education, Agricultural Science, Geography, Chemistry, English Language","A1, C5, B3, D7, B3","English Language, Government, Literature in English, Biology",296,160,85,79.5,50,B.Sc Mathematics Education
ad4b8e98,"Financial Accounting, Biology, Government, Geography, Chemistry","C4, C6, C4, C6, B2","Commerce, English Language, Government, Mathematics",320,150,63,71.5,54.75,ND Marine Engineering
ccab41fd,"Mathematics, Geography, English Language, Physics, Agricultural Science","F9, A1, C6, B3, C6","Literature in English, Physics, Chemistry, Biology",156,150,41,40,59.25,None
e6300558,"Chemistry, Biology, Commerce, Geography, English Language","C4, C6, C4, F9, E8","Physics, Mathematics, Economics, Government",278,150,74,71.75,50,ND Urban & Regional Planning
7992cc99,"Economics, Government, Biology, Agricultural Science, Chemistry","B3, B2, E8, B2, F9","Geography, Economics, Commerce, Physics",309,160,22,49.62,50,None
d62e26cb,"Economics, Literature in English, Agricultural Science, English Language, Commerce","C6, B2, C6, C4, C6","Physics, Mathematics, Government, Economics",153,160,49,43.62,50,None
8.69E+86,"Geography, Literature in English, Chemistry, Financial Accounting, Mathematics","C4, C4, B3, E8, C5","Chemistry, Literature in English, Economics, Government",337,150,21,52.62,62.13,None
af2e3784,"Geography, Physics, English Language, Chemistry, Mathematics","B2, C4, A1, E8, A1","Literature in English, Physics, Chemistry, English Language",246,150,36,48.75,50,None
88fb70a3,"Commerce, Biology, Financial Accounting, Civic Education, Economics","C5, F9, A1, E8, C4","Government, Economics, Biology, Commerce",167,150,46,43.88,50,None
798206b6,"Civic Education, Financial Accounting, Geography, Mathematics, English Language","A1, B3, E8, C4, D7","Biology, Geography, English Language, Mathematics",321,150,90,85.12,61.75,ND Computer Science
37c69c60,"Biology, Financial Accounting, Government, Commerce, Physics","B2, C6, A1, A1, D7","Government, Biology, Chemistry, Literature in English",245,150,99,80.12,50,ND Leisure & Tourism
ac4faada,"Geography, Agricultural Science, Biology, Economics, Mathematics","B2, C5, A1, B2, A1","Government, Commerce, Economics, Literature in English",204,160,60,55.5,50,B.Sc Computer Education
3824e22c,"Financial Accounting, Agricultural Science, Mathematics, Biology, Chemistry","F9, C6, F9, B3, E8","Biology, Geography, Economics, Literature in English",175,150,61,52.38,50,ND Printing Technology
57578226,"English Language, Mathematics, Literature in English, Civic Education, Geography","C5, E8, E8, E8, B2","Biology, Geography, Economics, Government",170,150,65,53.75,57.38,None
1384af58,"English Language, Financial Accounting, Chemistry, Government, Agricultural Science","C5, E8, F9, F9, C6","Physics, Biology, English Language, Chemistry",346,150,63,74.75,51.5,ND Industrial Maintenance Engineering
9d8ef6e1,"Mathematics, Biology, Government, Literature in English, Agricultural Science","B2, C5, C6, D7, B3","Economics, Physics, Biology, English Language",157,160,30,34.62,50,None
cc5107b6,"Financial Accounting, English Language, Chemistry, Literature in English, Commerce","D7, D7, C6, B3, C4","English Language, Economics, Commerce, Chemistry",325,150,98,89.62,58.5,ND General Art
77aae698,"Financial Accounting, Physics, Civic Education, Biology, Economics","C4, D7, D7, D7, B3","Geography, Economics, Commerce, Biology",324,150,75,78,55.88,ND Food Technology
adb77783,"Economics, Government, Literature in English, English Language, Biology","E8, B2, D7, C5, C6","Geography, Commerce, Government, English Language",349,150,54,70.62,50,ND Surveying & Geo-Informatics
b5d56b27,"Geography, Chemistry, English Language, Financial Accounting, Literature in English","C4, A1, C6, D7, B2","Biology, Commerce, English Language, Mathematics",349,150,91,89.12,50,ND Quantity Surveying
9b9840be,"Biology, Civic Education, Economics, Geography, Mathematics","C6, C5, B3, C5, C6","Government, Geography, Biology, Commerce",193,150,21,34.62,59.75,None
0edc9bb7,"Government, Commerce, Physics, Biology, Chemistry","B2, C6, F9, D7, D7","Government, Geography, Physics, English Language",280,150,21,45.5,51.5,None
cd0ae263,"Financial Accounting, English Language, Literature in English, Agricultural Science, Commerce","B2, C6, B3, B3, C6","Government, Mathematics, Commerce, Chemistry",232,150,26,42,50.63,None
602fdaea,"Civic Education, Geography, Chemistry, Economics, Literature in English","C6, C4, C5, C5, B2","Government, Commerce, Economics, Physics",350,150,52,69.75,58.5,ND General Art
d65f9eb3,"Financial Accounting, Economics, Chemistry, Biology, Government","B3, E8, F9, F9, C4","Physics, Economics, Literature in English, English Language",213,150,87,70.12,61.75,ND Computer Science
9bbb78fd,"Agricultural Science, Civic Education, Literature in English, Geography, Commerce","E8, C6, C4, C6, B2","Biology, Commerce, Geography, Mathematics",318,150,22,50.75,61.75,None
6.57E+39,"Financial Accounting, Commerce, Civic Education, Literature in English, Economics","B2, E8, B3, B3, C5","Geography, English Language, Mathematics, Physics",275,150,36,52.38,50.88,ND Agricultural & Bio-Environmental Engineering
a32679f8,"Financial Accounting, Economics, Geography, Agricultural Science, Civic Education","A1, E8, D7, F9, B2","Mathematics, Economics, Chemistry, Government",172,160,69,56,50,B.Sc Physics Education
aaf6499a,"English Language, Biology, Literature in English, Mathematics, Agricultural Science","F9, C4, B3, C5, C4","Commerce, Mathematics, Chemistry, Government",188,150,20,33.5,50,None
f44cd4f9,"Civic Education, Government, Commerce, Physics, Literature in English","E8, D7, A1, F9, D7","Literature in English, Physics, Commerce, English Language",246,160,85,73.25,50,B.Sc Physics Education
3c548734,"Government, Financial Accounting, Chemistry, English Language, Commerce","B2, C4, F9, C6, B2","Physics, Chemistry, Biology, Literature in English",249,150,100,81.12,50,ND Metallurgical Engineering
2042c206,"Civic Education, Literature in English, Geography, Economics, English Language","F9, A1, C5, F9, B3","Biology, Economics, Literature in English, Geography",154,160,86,62.25,50,None
d748b6e2,"Physics, Chemistry, Financial Accounting, Literature in English, Commerce","C5, D7, E8, E8, E8","Chemistry, Government, Mathematics, Geography",167,150,21,31.38,59.75,None
cb88b690,"English Language, Biology, Mathematics, Chemistry, Commerce","F9, F9, F9, D7, B3","Government, English Language, Economics, Physics",297,160,96,85.12,50,B.Sc Home Economics Education.
8b26f6c9,"Economics, Geography, English Language, Biology, Mathematics","B3, E8, C5, C6, A1","Chemistry, English Language, Commerce, Geography",279,160,80,74.88,50,B.Sc Business Education
a19d2d6f,"Literature in English, Financial Accounting, Geography, Commerce, Civic Education","B3, B3, B3, C4, B2","English Language, Geography, Economics, Literature in English",234,150,81,69.75,57.38,ND Mechanical Engineering
458c197c,"Physics, Biology, Commerce, Financial Accounting, Chemistry","F9, C4, B2, E8, C5","Biology, Literature in English, Commerce, Physics",188,150,43,45,64.38,None
c51b8303,"Commerce, Economics, Geography, Financial Accounting, English Language","C5, B2, B3, F9, C6","Physics, Government, Geography, Literature in English",248,150,37,49.5,56.13,None
c3e46c2f,"Chemistry, Mathematics, Biology, Civic Education, Economics","C5, C4, A1, C5, B2","Geography, English Language, Economics, Government",226,160,53,54.75,50,B.Sc Home Economics Education.
17007c1e,"English Language, Agricultural Science, Government, Financial Accounting, Commerce","B3, C5, C6, C5, C6","Economics, Commerce, Geography, Mathematics",215,150,49,51.38,59.75,None
36aaeeec,"Agricultural Science, Financial Accounting, Government, Literature in English, Mathematics","D7, D7, C6, C4, A1","English Language, Economics, Geography, Mathematics",280,160,60,65,50,B.Sc Integrated Science
32da0afa,"Literature in English, English Language, Civic Education, Biology, Commerce","B3, C6, C6, E8, D7","Government, Physics, Economics, Commerce",186,150,29,37.75,50,None
1836839d,"Commerce, Mathematics, Geography, Agricultural Science, Financial Accounting","B3, D7, B3, F9, E8","Literature in English, English Language, Geography, Economics",159,150,93,66.38,55.88,ND Food Technology
e7b3e9f1,"English Language, Chemistry, Biology, Mathematics, Financial Accounting","F9, D7, C5, C4, B3","English Language, Physics, Literature in English, Mathematics",244,160,100,80.5,50,B.Sc Integrated Science
6.24E+09,"Geography, Economics, Commerce, Mathematics, Government","C4, B2, C5, B3, F9","Mathematics, Literature in English, Physics, Chemistry",325,150,30,55.62,56.75,None
e58f9097,"Chemistry, Physics, Economics, Biology, Mathematics","C6, C6, C6, C4, C5","Economics, Literature in English, English Language, Chemistry",180,150,90,67.5,54.38,ND Banking & Finance
8bcb00a9,"Biology, Geography, Civic Education, Physics, Mathematics","B2, C4, B3, D7, B2","Biology, Government, Physics, Commerce",190,150,57,52.25,50,ND Textile Technology
2e3b7818,"Commerce, Physics, Biology, Government, Agricultural Science","C4, B3, A1, D7, D7","Economics, Geography, Government, Literature in English",261,160,62,63.62,50,B.Sc Physics Education
1ada87f5,"Economics, Civic Education, Government, Chemistry, Financial Accounting","D7, C6, B3, E8, C5","Chemistry, Economics, Biology, Mathematics",250,160,82,72.25,50,B.Sc Integrated Science
f5b1dbe5,"Geography, Civic Education, Financial Accounting, Commerce, Physics","C6, C5, D7, C4, B2","Literature in English, Geography, Economics, English Language",227,150,45,50.88,54,None
0ce479b7,"Financial Accounting, Agricultural Science, Physics, Chemistry, Literature in English","C6, A1, D7, F9, D7","Geography, English Language, Mathematics, Literature in English",309,160,91,84.12,50,B.Sc Art Education
70a9c715,"Chemistry, Government, Economics, Biology, Agricultural Science","F9, D7, B3, A1, C6","Geography, Physics, Literature in English, Chemistry",278,150,74,71.75,61.75,ND Computer Science
c73c5b5d,"English Language, Biology, Mathematics, Government, Literature in English","C6, F9, E8, B3, C6","Geography, Government, Literature in English, Biology",293,160,67,70.12,50,B.Sc Chemistry Education
abf075c7,"Chemistry, Physics, Agricultural Science, Literature in English, Economics","C6, C5, A1, D7, B3","Commerce, Mathematics, Government, English Language",215,150,87,70.38,63.25,ND Public Administration
fdfcbcf3,"Economics, English Language, Literature in English, Mathematics, Geography","D7, D7, C5, D7, A1","Literature in English, English Language, Mathematics, Biology",245,160,86,73.62,50,B.Sc Art Education
5e7d5a2a,"Commerce, Government, Chemistry, English Language, Civic Education","C5, D7, C6, B3, E8","English Language, Commerce, Mathematics, Chemistry",254,150,45,54.25,59.75,None
af33ca14,"Physics, Financial Accounting, Economics, English Language, Literature in English","F9, D7, D7, C4, C6","Geography, Economics, Mathematics, Commerce",348,150,83,85,50,ND Quantity Surveying
